id,name,year,teacher,language,cycle,ects,content,url,faculty,campus,program,programlinks,shift_score,shiftpatterns,climate_score,climate_patterns,SDG1,SDG2,SDG3,SDG4,SDG5,SDG6,SDG7,SDG8,SDG9,SDG10,SDG11,SDG12,SDG13,SDG14,SDG15,SDG16,SDG17
GEOL1049-1,Palaeobiology,2020-2021 ,"['Julien\xa0Denayer', 'Valentin\xa0Fischer']",['en'],"['master', 'master']","[4, 4]","Palaeobiology analyse les modalités de la macro- et la microévolution ainsi que les inférences écologiques des organismes fossiles. Ce cours combine des fondations théoriques avec des cas d'étude et des méthodes analytiques avancées appliquées aux données fossiles.


 Ce cours est divisé en 3 parties principales:


 

Comment fonctionne l'évolution et les phylogénies? 
Inférences paléoécologiques (taphonomie, morphologie fonctionnelle, interactions écologiques, etc.) 
Comment extraire plus de données de l'enregistrement fossiles? Méthodes modernes de paléontologie quantitative",https://www.programmes.uliege.be/cocoon/20202021/cours/GEOL1049-1.html,"['Faculté des Sciences', 'Faculté des Sciences']","['Liège Sart-Tilman', 'Liège Sart-Tilman']","['Master en sciences géologiques, à finalité', 'Master en sciences géologiques']",,1.0825756141391931,"{""ecologiques organismes fossiles"": 1, ""ecologiques organismes"": 1, ""ecologiques etc. extraire"": 1, ""ecologiques etc."": 1, ""ecologiques"": 1}",0.0,{},0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SPAT0026-1,Paleoenvironment and evolution of the Earth system,2020-2021 ,['Louis\xa0François'],['en'],['master'],[4],"Dans la première partie du cours, la Terre est présentée comme un système dynamique dont les composantes sont sans cesse en interaction et dans lequel divers processus physiques, chimiques et biologiques sont à l'oeuvre. La seconde partie vise à décrire l'évolution de ce système au cours des âges géologiques.



La Terre un système dynamique:  géosphères, tectonique des plaques, cycle des roches, climat et effet de serre, atmosphère, océan, biosphère, systèmes rétroactifs, la Terre un être vivant (hypothèse Gaia). 



La Terre et son histoire: 


- Hadéen (formation du système solaire et de la Terre, dégazage), 


- Archéen et Protérozoïque (origine de la vie, formation des continents, état d'oxydation de l'atmosphère, glaciations globales du Néo-Protérozoïque), 


- ères Paléozoïque, Mésozoïque et Cénozoïque (crises biologiques, paléogéographie et orogenèses, CO2 et climat, enregistrements isotopiques), 


- le Pléistocène (théorie de Milankovitch et cycles climatiques, enregistrements des carottes glaciaires, enregistrements marins), 


- la déglaciation et l'Holocène (climat, gaz à effet de serre et végétation).



Séances pratiques: chaque étudiant approfondira un thème de son choix relatif à la seconde partie du cours, à partir de la littérature scientifique.",https://www.programmes.uliege.be/cocoon/20202021/cours/SPAT0026-1.html,['Faculté des Sciences'],['Liège Sart-Tilman'],"['Master en sciences spatiales, à finalité']",,0.7736241949136202,"{""solaire terre degazage"": 1, ""solaire terre"": 1, ""solaire"": 1, ""gaz serre vegetation"": 2, ""gaz serre"": 2, ""co2 climat enregistrements"": 1, ""co2 climat"": 1, ""co2"": 1, ""climatiques enregistrements carottes"": 1, ""climatiques enregistrements"": 1, ""climatiques"": 1}",0.0,{},0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
GEOL0224-2,Paléoclimatologie,2020-2021 ,['Nathalie\xa0Fagel'],['fr'],"['master', 'master']","[4, 4]","Le cours s'articule en 7 parties. 


1. Introduction


2. Système climatique


3. Archives paléoclimatologiques


4. Méthodes de datation


5. Causes des changements climatiques


6. Evolution du climat depuis la formation de la Terre


7. Introduction à la modéllisation climatique et prédictions",https://www.programmes.uliege.be/cocoon/20202021/cours/GEOL0224-2.html,"['Faculté des Sciences', 'Faculté des Sciences']","['Liège Sart-Tilman', 'Liège Sart-Tilman']","['Master en sciences géologiques, à finalité', 'Master en sciences géologiques']",,2.3103195541299417,"{""climatiques evolution climat"": 1, ""climatiques evolution"": 1, ""climatiques"": 1, ""climatique predictions"": 1, ""climatique archives paleoclimatologiques"": 1, ""climatique archives"": 1, ""climatique"": 1, ""changements climatiques evolution"": 1, ""changements climatiques"": 1}",0.6586340344868354,"{""changements climatiques evolution"": 1, ""changements climatiques"": 1}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HULG0365-1,Paysage et société,2020-2021 ,"['Philippe\xa0Castiaux', 'Nathalie\xa0De\xa0Harlez\xa0De\xa0Deulin', 'Line\xa0François']",['fr'],['master'],[6],"Un des défis actuels et futurs des auteurs de projet et de tous les acteurs de ce secteur est la ""démocratisation du paysage""! Il a fallu plusieurs centaines d'années pour considérer le cadre de vie comme un bien commun. Ce bien commun impose des règles de savoir vivre ensemble (les législations environnementale, paysagère, urbanistique, patrimoniale, ...) et aussi un vaste processus participatif qui est mis en uvre progressivement (information, consultation, concertation, contrat de quartier, commissions consultatives, enquêtes publiques, ...).


 Informer et former à ces pratiques est essentiel pour qui est amené demain, de près ou de loin, à aborder et/ou à s'impliquer dans un projet de paysage.


 En outre, les enjeux sociétaux contemporains tels que le développement durable, l'empreinte écologique, les mobilités alternatives, l'étalement urbain et le gaspillage de territoire, la mixité sociale et intergénérationnelle, l'économie, la biodiversité, les valeurs culturelles et patrimoniales, ... sont abordés et intégrés dans les réflexions sur la protection et la production des paysages et dans la démarche de l'auteur de projet.


 Ces réflexions s'appuyent sur divers outils législatifs à échelles locale, régionale, internationale, notamment la Convention Européenne du Paysage (Florence 2000) et autres chartes, atlas et conventions internationales (Patrimoine mondial de l'Unesco).",https://www.programmes.uliege.be/cocoon/20202021/cours/HULG0365-1.html,['Gembloux Agro-Bio Tech'],['Gembloux'],"['Master architecte paysagiste, à finalité']",,0.36676156028753465,"{""ecologique mobilites alternatives"": 1, ""ecologique mobilites"": 1, ""ecologique"": 1, ""developpement durable empreinte"": 1, ""developpement durable"": 1}",0.0,{},0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
SSTG0046-1,Perfectionnement naturaliste appliqué en conservation,2020-2021 ,['Nicolas\xa0Magain'],['fr'],['master'],[3],"Pouvoir identifier les espèces présentes autour de soi est un atout incontestable pour la culture générale de tout biologiste. Il s'agit aussi d'une compétence très recherchée sur le marché de l'emploi.


Les étudiants du master en biologies des organismes et écologie proviennent d'horizons très divers. Ce cours constitue une remise à niveau, et ambitionne qu'à la fin de l'année l'ensemble des étudiants puissent reconnaitre les espèces les plus courantes et les plus caractéristiques de nos régions.


Vous apprendrez à reconnaître ces espèces lors de sorties encadrées sur le terrain, ainsi que par des sorties personnelles, p. ex. en participant à des activités de terrain organisées par des associations, formelles ou informelles, spécialisées sur ces groupes.


Les groupes taxonomiques concernés sont pour la faune:




 

les chiroptères (chauve-souris), 
les oiseaux, 
les amphibiens et reptiles, 
les lépidoptères rhopalocères (papillons)



 

 Pour la flore: les angiospermes (plantes à fleur), les gymnospermes (en particulier les conifères) et les ptéridophytes (fougères et preles)


Une attention particulière sera portée à l'identification des espèces sous statut de protection Natura 2000.


La biologie des espèces rencontrées, leurs habitats et les relations entre espèces seront également abordés en salle ou sur le terrain, ainsi que quelques notions en matière de législation de conservation de la nature.


En outre, nous aborderons également l'importance de l'encodage des observations sur les portails en ligne. En effet, il s'agit d'une activité essentielle de science citoyenne, qui permet à tous de contribuer à la connaissance scientifique de la biodiversité de nos régions.  Les observations effectuées de façon opportuniste ou lors de suivis réguliers permettent de quantifier la biodiversité à un moment donné et de suivre son évolution au cours des années.",https://www.programmes.uliege.be/cocoon/20202021/cours/SSTG0046-1.html,['Faculté des Sciences'],['Liège Sart-Tilman'],"['Master en biologie des organismes et écologie, à finalité']",,0.3072812524427133,"{""ecologie proviennent horizons"": 1, ""ecologie proviennent"": 1, ""ecologie"": 1}",0.0,{},0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
HULG9202-1,Philosophie et éthique du paysage,2020-2021 ,['Vincent\xa0Furnelle'],['fr'],['master'],[3],"Le cours est un séminaire sur les questions éthiques relatives au paysage et au métier de paysagiste.


 Il met en évidence que les choix posés par un professionnel du paysage sont toujours lourds de valeurs, de priorités, d'orientations idéologiques. Un projet de paysage est toujours implicitement un projet de société.


 Ces valeurs se situent sur une multitude de plans qu'il importe de conscientiser : enjeux culturels, sociaux, écologiques, esthétiques, économiques, voire spirituels ou cosmiques... Ces enjeux se déclinent chacun sur une multitude de modèles possibles. Il y a différents conceptions de la culture, de l'économie, de l'esthétique, de la vie sociale... qui se traduiront par différentes options en matière de projets paysagers.


 De façon plus générale, ces conceptions se rassemblent dans un certain temps, celui du lieu lui-même, comme si chaque lieu générait sa propre temporalité, ses propres rythmes qui correspondent à un certain mode de vie et à un certain imaginaire.


 Dans les faits, un lieu est toujours chargé de valeurs et agir sur ce lieu se fait aussi en fonction de valeurs. Le cours s'efforce d'amener chaque étudiant à clarifier les valeurs qu'il entend défendre dans sa profession. Par ailleurs, il se propose d'analyser différents espaces, différents sites, fruits d'un aménagement, en fonction des orientations éthiques qui les sous-tendent. Quelques textes et autres documents étayeront ces analyses.


 De façon générale, le cours veillera à souligner les responsabilités éthiques et politiques du travail d'architecte du paysage.",https://www.programmes.uliege.be/cocoon/20202021/cours/HULG9202-1.html,['Gembloux Agro-Bio Tech'],['Gembloux'],"['Master architecte paysagiste, à finalité']",,0.3349202643005447,"{""ecologiques esthetiques economiques"": 1, ""ecologiques esthetiques"": 1, ""ecologiques"": 1}",0.0,{},0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
MICR0720-1,Phycologie et mycologie,2020-2021 ,['Denis\xa0Baurain'],['fr'],['bachelier'],[3],"[MISE-A-JOUR EN 2020] Un cours introductif (1h40) présente l'organisation à grande échelle du Vivant et fait prendre conscience de la diversité insoupçonnée des ""protistes"" (microbes eucaryotiques), en ce compris les ""algues"" et les ""champignons"". Les messages importants de cette première leçon sont l'utilité d'une classification naturelle et l'inadéquation des dénominations traditionnelles.


Les 10 cours suivants brossent un panorama des différents groupes d'algues (dont les cyanobactéries) et de champignons (au-delà des Fungi sensu stricto) en les replaçant dans leur contexte évolutif tel que déduit de la phylogénie moléculaire. Pour chaque groupe, une série d'espèces représentatives sont discutées plus en détail.


Le programme approximatif de ces 10 cours est détaillé ci-dessous.


2. Présentation des caractères biochimiques et ultrastructuraux dont la variation au sein des grands groupes d'algues fait que, sous une morphologie souvent simple, ces organismes montrent une bien plus grande diversité d'organisation cellulaire que les animaux ou les végétaux terrestres.


3. Introduction au mode de vie des champignons.


4. Présentation des algues bleues, que leur nature procaryotique met dans une position phylogénétique particulière (cyanobactéries), mais dont le rôle écologique est similaire à celui des autres algues. Principaux thèmes : rôle dans les écosystèmes actuels, fixation de l'azote, toxines et évolution morphologique.


5-8. Présentation des algues eucaryotiques, surtout les algues rouges, vertes et brunes, ainsi que les principales algues planctoniques (par ex. dinoflagellés, diatomées). Principaux thèmes : évolution des eucaryotes (origine, perte ou gain de chloroplaste, origine des plantes terrestres), rôle écologique et économique (mucilages) des algues benthiques, production primaire, rôle trophique et blooms toxiques chez les groupes planctoniques, symbioses des dinoflagellés.


9. Présentation des ascomycètes. Parmi ceux-ci, un accent particulier est mis sur les levures comme outil technologique et scientifique (petits génomes complètement séquencés, transformations, fermentations). Autres thèmes : les parasites et les symbiontes (lichens), les mycotoxines et les antibiotiques.


10. Présentation des basidiomycètes en insistant sur leur rôle en tant que symbiontes mycorhiziens ou que destructeurs du bois (rôle écologique, nuisance pour le bois d'oeuvre, potentialité biotechnologique de la capacité à métaboliser la lignine).


11. [Si le temps le permet...] Présentation des autres groupes de champignons en insistant sur les Mucorales (moisissures) et les Glomales (endomycorhizes), les mildious (rôles économique et historique) et Dictyostelium (outil de la biologie moléculaire).


Les travaux pratiques sont basés sur la récolte dans les environs de l'Institut de Botanique de champignons qui sont ensuite observés au laboratoire. Des essais de mise en culture sont effectués. Il en va de même pour les algues qui sont récoltées dans l'étang de l'institut et également observées en culture.",https://www.programmes.uliege.be/cocoon/20202021/cours/MICR0720-1.html,['Faculté des Sciences'],['Liège Sart-Tilman'],['Bachelier en sciences biologiques'],,0.8675924923876203,"{""ecosystemes actuels fixation"": 1, ""ecosystemes actuels"": 1, ""ecosystemes"": 1, ""ecologique similaire algues"": 1, ""ecologique similaire"": 1, ""ecologique nuisance bois"": 1, ""ecologique nuisance"": 1, ""ecologique economique mucilages"": 1, ""ecologique economique"": 1, ""ecologique"": 1}",0.0,{},0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
PHYS0987-1,Physics of materials for energy,2020-2021 ,"['Ngoc\xa0Duy\xa0Nguyen', 'Jean-Yves\xa0Raty']",['en'],"['master', 'master', 'master', 'master']","[4, 4, 4, 4]","Ce cours s'adresse aux étudiants désireux d'explorer les aspects physiques des matériaux en relation avec l'énergie et ses modes de transformation. Il poursuit un objectif triple : (i) formuler le concept d'énergie et le préciser dans différents contextes de la physique, en particulier celui de la matière condensée, (ii) décrire, avec les formalismes adaptés à l'échelle atomique et l'échelle microscopique, les propriétés physiques des matériaux en mettant en évidence leurs liens avec l'énergie, tant du point de vue théorique qu'expérimental, (iii) illustrer les développements précédents par des mécanismes exploitables dans différentes applications en conversion énergétique et traitement de l'information.



Table des matières



 Partie I - Fondements : matière et énergie


 

Énergies mécanique, électromagnétique et thermique 
L'énergie dans la matière, des noyaux aux molécules et cristaux 
Description quantique de la matière condensée 
Thermodynamique et transformation énergétique 
 Partie II - Matériaux et dispositifs électroniques pour l'alimentation en énergie


 

Energie solaire 
Matériaux et dispositifs pour le photovoltaïque et la conversion photoélectrique 
Matériaux et dispositifs pour la production d'hydrogène et la conversion photochimique 
 Partie III - Matériaux et dispositifs électroniques pour une utilisation efficace de l'énergie


 

Matériaux à changement de phase pour l'information et l'énergie 
Matériaux pour l'informatique et le stockage de données 
Matériaux pour vitrages intelligents",https://www.programmes.uliege.be/cocoon/20202021/cours/PHYS0987-1.html,"['Faculté des Sciences', 'Faculté des Sciences', 'Faculté des Sciences', 'Faculté des Sciences']","['', 'Liège Sart-Tilman', 'Liège Sart-Tilman', 'Liège Sart-Tilman']","['Master en sciences chimiques, à finalité (AMIS)', 'Master en sciences chimiques, à finalité (FAME+)', 'Master en sciences physiques, à finalité (AMIS)', 'Master en sciences physiques, à finalité (FAME+)']",,0.3420826719486048,"{""solaire materiaux dispositifs"": 1, ""solaire materiaux"": 1, ""solaire"": 1, ""efficace energie materiaux"": 1, ""efficace energie"": 1}",0.0,{},0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
BIOL2044-1,Physiologie végétale,2020-2021 ,['Patrick\xa0du\xa0Jardin'],['fr'],['bachelier'],[3],"

Utilisation de l'eau par la plante 
La nutrition minérale 
Introduction à la bioénergétique 
Utilisation de l'énergie lumineuse: la photosynthèse 
Récupération d'énergie: les catabolismes oxydatifs 
Le développement végétal: principes généraux et le rôle des hormones 
Physiologie de la reproduction",https://www.programmes.uliege.be/cocoon/20202021/cours/BIOL2044-1.html,['Gembloux Agro-Bio Tech'],['Gembloux'],"[""Bachelier en sciences de l'ingénieur, orientation bioingénieur""]",,0.2384853810540813,"{""utilisation energie lumineuse"": 1, ""utilisation energie"": 1}",0.0,{},0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
ARCH0080-1,Physique du bâtiment et climatisation,2020-2021 ,['Philippe\xa0Andre'],['fr'],['master'],[5],"Le cours fournit les bases théoriques et les méthodes permettant d'évaluer la performance thermique et énergétique d'un bâtiment. Il comprend deux parties:


- Physique du bâtiment où les phénomène physiques conditionnant la performance sont présentés et pour lesquels des bases de modélisation sont fournies


- Climatisation où les techniques permettant de créer dans un bâtiment les conditions de confort thermique correspondant aux activités qui s'y déroulent sont décrites et modélisées.


Le cours comprend les chapitres suivants: Introduction générale; Rappels de transferts de chaleur et de masse; Eléments d'aéraulique et d'hydraulique; Eléments de climatologie; Notions  de confort thermique; Calcul des demandes de chaud et de froid; Installations de chauffage; Installations de ventilation; Installations de conditionnement d'air; Intégration",https://www.programmes.uliege.be/cocoon/20202021/cours/ARCH0080-1.html,['Faculté des Sciences Appliquées'],['Liège Sart-Tilman'],"['Master : ingénieur civil architecte, à finalité']",,0.9110123698507576,"{""climatologie notions confort"": 1, ""climatologie notions"": 1, ""climatologie"": 1, ""climatisation techniques permettant"": 1, ""climatisation techniques"": 1, ""climatisation"": 1}",0.0,{},0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SPAT0056-1,Planetary and exoplanetary atmospheres,2020-2021 ,['Denis\xa0Grodent'],['en'],['master'],[5],"Le cours SPAT0055 reposait sur une étude détaillée de l'atmosphère terrestre. Il a permis d'introduire les différentes notions de la physique atmosphérique. Le cours optionnel « Atmosphères planétaires et exoplanétaires » continue dans cette voie et permet d'étendre le champ d'application de ces lois physiques aux atmosphères des planètes du système solaire et aux exoplanètes. Les différences entre les atmosphères des planètes sont directement liées à la formation de celles-ci et donc à la formation du système solaire (stellaire). Le cas des exoplanètes permet d'explorer des atmosphères plus exotiques.






 I. Introduction - Rappels


 - Le nouveau système solaire


 - Définitions


 - Loi de Titius-Bode


 - Les planètes du système solaire


 - Orbites et rotations planétaires


 - Système de coordonnées


 - Configurations planétaires


 - Lois de Kepler


 - Problème à N corps (N=1,2,3)


 - Marées


 - Limite de Roche


 - N &amp;gt;3 perturbation des orbites et résonance


 - Sources d'énergie des planètes


  


 II. Formation et évolution du système solaire


 - Historique des théories


 - Modèle standard


 - Processus évolutifs


 - Échappement et érosion


 - Impacts


 - Origine de l'eau sur Terre


 - Processus de surface


  


 III. Atmosphères planétaires


 - Composition


 - Nébuleuse solaire primitive


 - Atmosphères primitives (Planètes géantes)


 - Atmosphère secondaire (Terre)


 - Evolution des atmosphères planétaires


  


 IV. Planètes extrasolaires


 - Détection des exoplanètes et de leur atmosphère


 - méthode des vitesses radiales, effet Doppler


 - méthode astrométrique


 - méthode des micro-lentilles et chronométrage


 - méthode des transits


 - futurs observatoires


 - Caractérisation des atmosphères exoplanétaires",https://www.programmes.uliege.be/cocoon/20202021/cours/SPAT0056-1.html,['Faculté des Sciences'],['Liège Sart-Tilman'],"['Master en sciences spatiales, à finalité']",,1.5215867804604892,"{""solaire stellaire cas"": 1, ""solaire stellaire"": 1, ""solaire primitive atmospheres"": 1, ""solaire primitive"": 1, ""solaire orbites rotations"": 1, ""solaire orbites"": 1, ""solaire historique theories"": 1, ""solaire historique"": 1, ""solaire exoplanetes differences"": 1, ""solaire exoplanetes"": 1, ""solaire definitions loi"": 1, ""solaire definitions"": 1, ""solaire"": 1}",0.0,{},0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
OCEA0158-1,Phytoplancton et aide à la gestion de l'environnement marin,2020-2021 ,['Anne\xa0Goffart'],['fr'],['master'],[4],"Le phytoplancton est à la base des chaînes alimentaires marines.  Dans certains cas, un développement anormal du phytoplancton altère la qualité de l'eau. Le phytoplancton est donc considéré comme un élément clé pour l'évaluation de l'état de santé des écosystèmes marins.


Les objectifs du cours sont de présenter les points suivants :






 

Contrôle de la dynamique phytoplanctonique par les contraintes physiques, chimiques et biologiques à différentes échelles d'espace et de temps; 
Altérations de la dynamique phytoplanctonique par les changements globaux et les perturbations anthropiques (analyse des liens force de pression - pressions - état - impacts - réponses); 
Phytoplancton et qualité de l'eau; 
Phytoplancton et production de toxines dangereuses pour la faune marine et l'homme; 
Phytoplancton et obligations européennes; 
Développements récents concernant les indicateurs phytoplanctoniques, dans une optique d'aide à la gestion des eaux côtières et des ressources marines.",https://www.programmes.uliege.be/cocoon/20202021/cours/OCEA0158-1.html,['Faculté des Sciences'],['Liège Sart-Tilman'],"['Master en océanographie, à finalité']",,0.36888751844637396,"{""ecosystemes marins objectifs"": 1, ""ecosystemes marins"": 1, ""ecosystemes"": 1}",0.0,{},0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0
SPAT0028-2,Planetary magnetospheres and aurorae,2020-2021 ,['Denis\xa0Grodent'],['en'],['master'],[3],"
Magnetosphères et aurores planétaires



 Les aurores polaires ne sont pas l'apanage de la Terre. Elles apparaissent également sur les autres planètes et d'autres objets de notre système solaire, voire d'autres systèmes planétaires. Ces émissions fantomatiques sont la manifestation la plus impressionnante de l'interaction permanente entre les planètes et leur environnement spatial. Dans la plupart des cas, cette interaction résulte du couplage Soleil-Magnétosphère-Ionosphère. D'autres types de couplage existent et sont tout aussi efficaces pour produire des aurores.


Nous explorerons le système solaire à la recherche de ces couplages.",https://www.programmes.uliege.be/cocoon/20202021/cours/SPAT0028-2.html,['Faculté des Sciences'],['Liège Sart-Tilman'],"['Master en sciences spatiales, à finalité']",,1.0194391684423307,"{""solaire voire systemes"": 1, ""solaire voire"": 1, ""solaire recherche couplages"": 1, ""solaire recherche"": 1, ""solaire"": 1}",0.0,{},0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
PAYS0013-1,Plante et ville,2020-2021 ,"['Haissam\xa0Jijakli', 'Grégory\xa0Mahy', 'Haissam\xa0Jijakli', 'Grégory\xa0Mahy']",['fr'],"['master', 'master', 'master']","[6, 6, 6]","
Agriculture et ville

Pour les Masters PPRN et les Masters GFEN :



Ce cours en Agriculture urbaine du module 'plante et ville' décrit dans un premier temps de manière approfondie les bénéfices apportés par ce type d'activités dans une perspective de développement durable (description détaillée des bénéfices au niveau 3 piliers que sont le social, l'écologie et l'économie). Les typologies de l'agriculture urbaine sont ensuite expliquées en fonction des fonctions immobilières. Ensuite, les différentes techniques de production adaptée à un environnement urbain sont expliquées (plus particulièrement : culture hors sol, culture hydroponique, culture aquaponique).





Pour les Master AP :



Il est demandé tenant compte des acquies de la 1ère Master d'effectuer une revue bibliographique des outils/techniques qui pourront être utilisés dans des projets intégrants l'agriculture urbaine et éventuellement la biodiversité.


 


 
Pour l'ensemble des Masters :



 Excursion illustrant les techniques et leur implantation dans des réalisations concrètes.


Biodiversité et ville
- Gestion différenciée des espaces verts (trame verte et trame bleue) et des dépendances urbaines


 - Aménagements des bâtiments: Verdurisation des façades, toitures végétales et autres composantes)


 - Urbanisation et écosystèmes végétaux en zone tropicale 


 - Biodiversité et services écosytémiques


Agriculture et ville : approfondissement
L'ensemble des acquis de 1ère Master sont  mis en pratique à travers un projet de réalisation d'agriculture urbaine sur un projet immobilier concret. Les étudiants devront choisir les techniques adéquates en fonction du projet immobilier et de sa destination finale. Ils devront intégrer agriculture urbaine et biodiversité au sein du même projet.


L'étudiant sera amené à construire le projet en considérant les aspects sociaux, écologiques et économiques.


Biodiversité et ville : approfondissement
- Gestion différenciée des espaces verts (trame verte et trame bleue) et des dépendances urbaines


 - Aménagements des bâtiments: Verdurisation des façades, toitures végétales et autres composantes)


 - Urbanisation et écosystèmes végétaux en zone tropicale 


 - Biodiversité et services écosytémiques",https://www.programmes.uliege.be/cocoon/20202021/cours/PAYS0013-1.html,"['Gembloux Agro-Bio Tech', 'Gembloux Agro-Bio Tech', 'Gembloux Agro-Bio Tech']","['', 'Gembloux', 'Gembloux']","['Master architecte paysagiste, à finalité', 'Master : bioingénieur en gestion des forêts et des espaces naturels, à finalité', 'Master en smart ruralité, à finalité']",,0.8892698793273306,"{""ecosystemes vegetaux zone"": 1, ""ecosystemes vegetaux"": 1, ""ecosystemes"": 1, ""ecologiques economiques biodiversite"": 1, ""ecologiques economiques"": 1, ""ecologiques"": 1, ""ecologie economie typologies"": 1, ""ecologie economie"": 1, ""ecologie"": 1, ""developpement durable description"": 1, ""developpement durable"": 1}",0.0,{},0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
PAYS0013-2,Plante et ville,2020-2021 ,"['Haissam\xa0Jijakli', 'Grégory\xa0Mahy']",['fr'],['master'],[4],"
Agriculture et ville

Pour les Masters PPRN et les Masters GFEN :



Ce cours en Agriculture urbaine du module 'plante et ville' décrit dans un premier temps de manière approfondie les bénéfices apportés par ce type d'activités dans une perspective de développement durable (description détaillée des bénéfices au niveau 3 piliers que sont le social, l'écologie et l'économie). Les typologies de l'agriculture urbaine sont ensuite expliquées en fonction des fonctions immobilières. Ensuite, les différentes techniques de production adaptée à un environnement urbain sont expliquées (plus particulièrement : culture hors sol, culture hydroponique, culture aquaponique).





Pour les Master AP :



Il est demandé tenant compte des acquies de la 1ère Master d'effectuer une revue bibliographique des outils/techniques qui pourront être utilisés dans des projets intégrants l'agriculture urbaine et éventuellement la biodiversité.


 


 
Pour l'ensemble des Masters :



 Excursion illustrant les techniques et leur implantation dans des réalisations concrètes.


Biodiversité et ville
- Gestion différenciée des espaces verts (trame verte et trame bleue) et des dépendances urbaines


 - Aménagements des bâtiments: Verdurisation des façades, toitures végétales et autres composantes)


 - Urbanisation et écosystèmes végétaux en zone tropicale 


 - Biodiversité et services écosytémiques",https://www.programmes.uliege.be/cocoon/20202021/cours/PAYS0013-2.html,['Gembloux Agro-Bio Tech'],['Gembloux'],['Master de spécialisation en production intégrée et préservation des ressources naturelles en milieu urbain et péri-urbain'],,0.6669357902209206,"{""ecosystemes vegetaux zone"": 1, ""ecosystemes vegetaux"": 1, ""ecosystemes"": 1, ""ecologie economie typologies"": 1, ""ecologie economie"": 1, ""ecologie"": 1, ""developpement durable description"": 1, ""developpement durable"": 1}",0.0,{},0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
SPOL0099-1,Politique et changements sociotechniques,2020-2021 ,['Céline\xa0Parotte'],['fr'],['master'],[5],"Et si gouverner était toujours une forme d'expérimentation sociale? Comment décider en période d'incertitude? À partir de quels moments certains projets techniques cessent-ils d'être exclusivement du ressort des ingénieurs pour être reconnu par les acteurs impliqués comme des projets sociotechnique, qui nécessitent d'être légitimé et reconnu acceptable par de nombreux acteurs (experts, décideurs, société civile, citoyens)? Quel rôle les sciences politiques et sociales peuvent-elles jouer pour mettre en évidence le caractère éminemment politique de ces changements sociotechniques?


 La thématique centrale de ce cours est la (les) transition(s) à moyen et long terme.Ce cours est centré sur des problématiques aux contextes particulièrement incertains, qui présentent par exemple la particularité de s'inscrire dans une temporalité hors norme, d'être extrêmement controversées ou de résonner avec l'actualité chaude ou froide du moment. Sans nécessiter de prérequis particulier, l'enseignement proposé est toutefois à croisée de plusieurs cours : politique de l'innovation, des sciences et des technologies, analyse et évaluation des politiques publiques, pratiques de l'argumentation, transformation de l'administration publique et de la gouvernance publique.


Partant d'un ou plusieurs cas concret(s), comme la gestion des déchets nucléaires, les smart cities, la digitalisation, l'innovation par le bas, les infrastructures, les pratiques de transition énergétique, les changements sociotechniques opérés au cours du temps par les décideurs politiques, les experts, la société civile seront analysés et critiqués en favorisant l'émergence de multiples perspectives critiques et analytiques. Chaque cas concret sera associé à des contributions des études sociales des sciences et des technologies (STS) qui seront présentées, discutées et confrontées aux récentes (non) prises de position de décideurs politiques. Il s'agira de multiplier les points de vue et les niveaux d'analyse sur une problématique pour en saisir toute sa complexité.


Au travers de ce recueil de textes, l'étudiant prend la mesure de ces transformations ST dans les contextes politico-administratifs proches ou différents, indépendants ou interdépendants. Il aborde les phénomènes d'institutionnalisation et de pouvoir dans son analyse critique. Il sera à même de comparer et mesurer les différentes temporalités et dynamiques à l'uvre au niveau médiatique, politique, de la société civile et scientifique, la manière dont elles se répondent et se coproduisent.


 4 grands chapitres seront abordés au cours:


 1/comment aborder la (les) transition(s) méthodologiquement ou théoriquement?


 2/ quels acteurs considérer dans la(les) transition(s)?


 3/ incertudes et ignorances


 4/ imaginer les futurs de la(les) transition(s)",https://www.programmes.uliege.be/cocoon/20202021/cours/SPOL0099-1.html,"['Faculté de Droit, Science politique et Criminologie']",['Liège Sart-Tilman'],"['Master en sciences politiques, orientation générale, à finalité (en Science, Technologie et Société (STS))']",,0.02220519457681911,"{""transition energetique changements"": 1, ""transition energetique"": 1}",0.0,{},0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
